Site,Design type,Date,CHNF,CHNJ,BASS,SASQ,MYKISS,STB,DSM,ISS,Shade,EmergVegDensity,EmergWMDensity,TerrVeg,TerrWM,Depth5,Depth10,Depth15,Substrate5,Substrate10,Substrate15,Vel5,Vel10,Vel15,TempF,MidChannelTempF,DiffF
85.6L,Unmitigated ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,3.9,5.2,M,M,M,0.49,0.5,1.08,50.36,50.18,0.18
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,3.7,5.1,R/M,M,M,0.15,0.49,0.68,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.6,5,6.2,M,R/M,R,0.46,0.68,0.73,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,4.2,5.5,M,M,M,0.37,0.84,0.85,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,4.2,5.3,M,M,M,0.18,0.39,0.73,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,4,6.6,M,R/M,M,0.63,0.74,0.79,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,4.2,5.5,R/M,R/M,M,0.41,0.87,1.07,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,4.2,5.5,R/M,R/M,M,0.41,0.46,0.99,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,1,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,4,5.6,R/M,R/M,R/M,0.46,0.78,0.7,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.8,4.2,6,R/M,R/M,R/M,0.47,0.73,0.89,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,4,6.4,R/M,R/M,R/M,0.35,0.58,0.61,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,4.1,6,R/M,M,M,0.42,0.69,0.7,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,4,6.4,M,M,M,0.36,0.68,0.79,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,4,5.6,M,M,M,0.51,0.53,0.71,50.54,50.18,0.359999999999999
85.6L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.2,3.7,4.9,R/M,R/M,R/M,0.48,0.49,0.73,50.54,50.18,0.359999999999999
85.6R,NoBench,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.6,5.4,6.6,R,R,R,0.46,1.14,1.15,50.54,50.54,0
85.6R,NoBench,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.3,5.3,6.9,R,R,R,0.42,0.94,1.48,50.54,50.54,0
85.6R,NoBench,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.2,5.1,5.5,R,R,R,0.32,0.46,0.63,50.54,50.54,0
85.6R,NoBench,2/25/2013,0,0,0,3,0,0,0,0,Absent,None,None,NA,NA,2.6,4.8,5.5,R,R,R,0.04,0.29,0.3,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,2.9,4.4,5.1,R,R,R,0.36,0.38,0.62,50.54,50.54,0
85.6R,NoBench,2/25/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,3.2,5,8.4,R,R,R/M,0.38,0.45,1.14,50.54,50.54,0
85.6R,NoBench,2/25/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,3.4,4.2,7,R,R,R,0.3,0.62,0.99,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,2,0,4,0,0,0,0,Absent,None,None,NA,NA,3.4,4.5,6.2,R,R,R,0.24,0.32,0.76,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,2,0,0,0,0,Absent,None,None,NA,NA,2.6,4.6,8,R,R,R,0.32,0.81,0.95,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,3,0,0,0,0,Absent,None,Very Low,NA,NA,3,4.4,6.8,R,R,R,0.33,0.5,0.82,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,6,0,0,0,0,Absent,None,None,NA,NA,1.9,4.9,7.8,R,R,R,0.23,0.39,0.8,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,2,0,0,0,0,Absent,None,Very Low,NA,NA,1.2,3.8,7.5,R,R,R,-0.14,0.24,0.28,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low ,NA,NA,2.9,3.3,3.9,R,R,R,0.14,0.17,0.23,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,2,0,1,0,0,0,0,Absent,None,None,NA,NA,2,3,4.2,R,R,R,0.23,0.66,0.71,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,1,6,0,0,0,0,Absent,None,Very Low ,NA,NA,3.4,4.4,5.2,R/M,R/M,R/M,0.63,0.88,0.89,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,5,0,0,0,0,Absent,None,None,NA,NA,2,4.1,5.2,R,R,R,0.57,0.45,0.53,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,3,0,0,0,0,Absent,None,None,NA,NA,3.3,5.3,5.9,R,R/M,M,0.65,0.76,0.78,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,2,0,0,0,0,Absent,None,None,NA,NA,3,5.3,6.8,R,R/M,R/M,0.19,0.3,0.46,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.1,4.1,4.9,R,R,R/M,0.24,0.72,0.45,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,4,1,2,0,0,0,0,Absent,None,Very Low ,NA,NA,2.8,4,5.1,R,R,R,0.32,0.54,0.56,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1.9,4.8,6.7,R,R,R/M,0.24,0.41,0.6,50.72,50.54,0.18
85.6R,NoBench,2/25/2013,0,2,0,0,0,0,0,0,Absent,None,Very Low ,NA,NA,2.1,4,4.4,R,R/M,R/M,0.24,0.43,0.58,50.9,50.54,0.359999999999999
87.0L,Slope,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,2.2,4.6,7,M,M,R/M,-0.05,0.22,0.34,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,4.5,6.9,M,R/M,R/M,0.48,0.76,1.15,50.18,50,0.18
87.0L,Slope,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.4,5.8,9.1,M,R/M,R/M,0.25,0.84,1.11,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,1.9,4.7,7,M,M,R/M,0.25,0.41,0.68,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.8,5.7,9.1,M,R/M,R/M,0.38,0.73,1.09,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,High ,NA,NA,2.7,6,9,M,M,R/M,0.23,0.57,0.94,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,1,Absent,None,Low,NA,NA,3.6,4.6,7,M,M,M,0.22,0.59,0.76,50.18,50,0.18
87.0L,Slope,2/25/2013,0,5,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.1,4.5,6.8,M,M,M,0.15,0.41,0.75,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,3.4,5.4,6.9,M,M,M,0.33,0.66,0.85,50.18,50,0.18
87.0L,Slope,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,4.8,6.8,M,R/M,M,-0.04,0.15,0.59,50.36,50,0.359999999999999
87.0L,Slope,2/25/2013,0,0,0,0,1,0,0,0,Absent,None,Medium,NA,NA,2.5,5.3,6.6,M,M,M,0.3,0.53,0.54,50.36,50,0.359999999999999
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,4.4,6.4,M,M,M,0.17,0.47,0.63,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,3.4,6.2,7.2,M,M,M,0.43,0.77,0.81,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.1,5.1,7.1,M,M,M,0.19,0.26,0.35,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.4,4.1,7.2,M,M,M,0.17,0.22,0.31,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,3.2,5.8,7.7,M,M,M,-0.17,-0.08,0.18,50.18,50,0.18
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,High ,NA,NA,2.8,6.8,8.7,M,R/M,M,-0.05,-0.22,-0.25,50.18,50,0.18
87.0L,Slope,2/25/2013,0,7,0,0,0,0,0,0,Absent,None,None,NA,NA,2.2,4.4,7,M,M,M,-0.14,-0.13,0.09,50.36,50,0.359999999999999
87.0L,Slope,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.8,6.6,7.9,M,M,M,-0.03,0.64,0.69,50.36,50,0.359999999999999
87.0L,Slope,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,Low,NA,NA,2.6,4.4,6.8,M,R/M,M,0.61,0.58,0.82,50.36,50,0.359999999999999
87.0L,Slope,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.5,5,6.5,M,M,M,0.65,0.75,0.84,50.36,50,0.359999999999999
87.0L,Slope,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,Low,NA,NA,2.3,3.7,5.3,M,M,R/M,0.44,0.71,0.73,50.36,50,0.359999999999999
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,4,4.6,R/M,R,R,0.54,0.95,0.81,50,50,0
90.8L,Unmitigated ,2/25/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,2.5,3.6,4.4,R/M,R,R,0.4,0.64,0.93,50,50,0
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.1,3.6,4.3,R/M,R/M,R/M,0.31,0.85,0.82,50,50,0
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,3.9,5.1,R/M,R/M,R,0.15,0.53,0.74,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,2.3,4.1,6.1,R/M,R/M,R,-0.14,0.3,0.64,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,4.2,5.8,R/M,R/M,R,0.56,0.76,0.86,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,3.2,5.3,R/M,R,R,0.94,0.82,0.79,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,3.5,5.5,R/M,R/M,R/M,0.52,1.14,1.15,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,4.2,6.6,R/M,R/M,R/M,0.49,0.63,0.97,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.1,4,5.2,R/M,R/M,R/M,0.38,0.69,0.84,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,3.6,4.8,R/M,R/M,R/M,0.53,0.69,0.85,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.5,3.6,4.9,R/M,R/M,R/M,0.48,0.48,0.94,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,3.5,4.7,R/M,R/M,R/M,0.57,0.98,0.77,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.3,3.7,4.9,R/M,R/M,R/M,0.58,0.67,0.67,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,3.5,5.2,R/M,R/M,R/M,0.64,0.62,0.67,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.1,3.4,4.5,R/M,R/M,R/M,0.54,0.58,0.69,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,3.9,5.1,R/M,R/M,R/M,0.48,0.69,0.74,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,2,3.6,4.7,R/M,R/M,R/M,0.28,0.42,0.53,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.3,4,5.1,R/M,M,M,0.17,0.55,0.62,50.18,50,0.18
90.8L,Unmitigated ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.1,3.7,5.4,M,M,M,0.51,0.68,0.69,50.36,50,0.359999999999999
90.8L,Unmitigated ,2/25/2013,1,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,3.1,4.3,M,M,R/M,0.27,0.6,0.72,50.36,50,0.359999999999999
90.8L,Unmitigated ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,3.7,5.1,M,M,M,0.19,0.43,0.44,50.36,50,0.359999999999999
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,2.3,4.3,6.9,M,M,M,0.32,0.55,0.79,49.82,49.82,0
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.1,2.6,4,M,M,M,0.29,0.69,0.92,49.82,49.82,0
90.8R,Naturalized ,2/25/2013,0,1,0,0,0,0,0,2,Absent,None,Very Low ,NA,NA,1,2.7,4.3,M,M,M,0.26,0.4,0.7,49.82,49.82,0
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,0.9,2.4,3.2,M,M,M,0.35,0.46,0.62,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,17,0,0,0,0,0,1,Absent,None,None,NA,NA,1.3,2.4,4.4,M,M,M,0.11,0.31,0.66,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,2.2,3.7,4.7,M,M,M,-0.04,0.56,0.86,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1.3,4.7,7,M,M,M,0.87,0.93,1.23,49.82,49.82,0
90.8R,Naturalized ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,2.7,3.6,M,M,M,0.58,0.77,0.99,49.82,49.82,0
90.8R,Naturalized ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,Low,NA,NA,2.6,4,7.2,M,M,M,0.57,0.75,0.94,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Now,NA,NA,3.6,5.1,7.3,M,M,M,0.79,0.88,1.04,49.82,49.82,0
90.8R,Naturalized ,2/25/2013,0,5,0,0,0,0,0,1,Absent,None,Low,NA,NA,1.7,3.1,4.7,M,M,M,0.55,0.76,1.01,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,2.4,3.9,5.7,M,M,M,1.03,0.82,1.49,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.2,7.6,8.9,M,M,M,0.33,1.14,1.28,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,4.4,7.5,11,M,M,M,0.68,1.29,1.28,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,6.3,7.5,10.8,M,M,M,0.27,1.01,1.21,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.1,5.3,7.6,M,M,M,0.54,1.24,1.11,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,5,7.9,10.1,M,M,M,0.78,0.8,1.15,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,4.7,7.8,10.4,M,M,M,0.92,1.32,1.38,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,2.8,6.5,9,M,M,M,0.29,0.85,1.44,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.9,7.2,10.4,M,M,M,0.41,1.46,1.54,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,4,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,4.4,6.7,10.2,M,M,M,1.32,1.56,1.66,50,49.82,0.18
90.8R,Naturalized ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,Low ,NA,NA,3,7.3,9.5,M,M,M,0.33,1.13,1.35,50,49.82,0.18
91.9R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,5.4,8.4,M,M,M,-0.2,0.51,0.5,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,2.5,5,7.5,M,M,M,0.13,0.54,0.87,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,4.1,6.1,M,M,M,0.14,0.27,0.81,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.1,2.7,5.6,M,M,M,-0.11,0.06,0.11,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Very High,NA,NA,1.4,4.3,6.6,M,M,M,0.08,0.05,0.62,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,Very High,NA,NA,0.9,2.7,7.4,M,M,M,0.44,0.71,1.15,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,0,6,0,0,0,Absent,None,High ,NA,NA,1.7,4.4,6.8,M,M,M,0.12,0.6,0.98,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,0,1,0,0,0,Absent,None,Low,NA,NA,1.4,2.4,4.8,M,M,M,0.18,0.47,0.84,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,1,0,0,0,0,0,0,0,Absent,None,High ,NA,NA,1.8,3.1,5.3,M,M,M,0.42,0.53,0.86,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,4,0,0,0,0,0,0,Absent,None,Low,NA,NA,0.9,2.2,3.8,M,M,M,0.32,0.58,0.9,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,9,0,0,0,0,0,0,Absent,None,Medium,NA,NA,1.9,4.4,5.8,M,M,M,-0.16,0.07,0.86,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,Medium,NA,NA,1.6,4,6.4,M,M,M,0.3,0.59,0.74,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,6,0,0,0,0,0,1,Absent,None,Low,NA,NA,1.8,3.6,5.6,M,M,M,-0.04,0.04,0.36,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.5,3.2,4.6,M,M,M,0.08,-0.21,0.07,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,4,0,0,0,0,Absent,None,Low,NA,NA,1.4,2.4,4.2,M,M,M,-0.06,-0.07,-0.07,50,49.82,0.18
91.9R,Naturalized ,2/25/2013,0,2,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,0.9,1.7,3.5,M,M,M,-0.02,-0.05,0.13,50,49.82,0.18
91.9R,Naturalized ,2/25/2013,0,1,0,0,0,0,0,0,Absent,None,Low,NA,NA,1.4,2.3,3.6,M,M,M,0.25,0.42,0.41,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,8,0,1,0,0,0,0,Absent,None,Very Low,NA,NA,1.2,1.8,2.9,M,M,M,0.04,0.3,0.28,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,2,0,0,0,0,0,0,Absent,None,Medium,NA,NA,1.6,2.1,3,M,M,M,0.64,0.73,0.43,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,1,0,0,0,0,0,1,Absent,None,Very Low,NA,NA,1.1,2,2.5,M,M,M,0.48,0.55,0.63,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,13,0,0,0,0,0,0,Absent,None,None,NA,NA,0.2,2.4,3.1,M,M,M,0.37,0.39,0.6,49.82,49.82,0
91.9R,Naturalized ,2/25/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,0.8,1.9,4.4,M,M,M,0.11,0.23,0.51,49.82,49.82,0
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,4,5,R/M,M,M,0.31,0.75,0.56,55,54.8,0.200000000000003
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.1,4,6,R/M,M,M,0.13,0.61,0.72,55,54.8,0.200000000000003
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.5,4.5,6.2,R/M,M,M,0.39,0.54,0.81,55.1,54.8,0.300000000000004
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,5,6.6,R/M,M,M,0.32,0.56,0.81,55,54.8,0.200000000000003
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.6,4.6,5.8,R/M,M,M,0.32,0.53,0.59,55,54.8,0.200000000000003
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,3.7,5,R/M,M,M,0.49,0.56,0.63,55,54.8,0.200000000000003
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,3.6,5,R/M,M,M,0.14,0.51,0.76,55.1,54.8,0.300000000000004
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,3.8,4.8,R/M,M,M,0.1,0.33,0.68,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,3.6,4.6,R/M,M,M,0.21,0.54,0.88,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.1,3.1,4.4,R/M,M,M,0.22,0.67,1.01,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.4,3,4.8,R/M,M,M,0.34,0.74,0.8,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,4.3,5.4,R/M,M,M,0.26,0.76,0.86,55.1,54.8,0.300000000000004
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.2,4.8,5.1,R/M,M,M,0.54,0.92,1.02,55.1,54.8,0.300000000000004
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,4,5.3,R/M,M,M,0.26,0.67,1.03,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,4.1,5.4,R/M,M,M,0.16,0.6,0.73,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,2.6,4.2,5.2,R/M,M,M,0.4,0.91,0.93,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.1,4,5.2,R/M,M,M,0.37,1.01,1.21,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,4.1,5.6,R/M,R/M,M,0.47,0.88,0.85,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,3.6,5,R/M,M,M,0.48,0.63,1.03,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.1,4.2,5.9,R/M,R/M,R/M,0.5,0.69,0.7,55.2,54.8,0.400000000000006
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,3.7,4.6,R/M,R/M,R/M,0.49,0.67,0.82,55.3,54.8,0.5
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,3.7,5,R/M,M,M,0.29,0.8,0.83,55.3,54.8,0.5
85.6L,Unmitigated ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,4,4.8,R/M,R/M,R/M,0.51,0.77,1.02,55.2,54.8,0.400000000000006
85.6R,NoBench ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.2,6,6.9,R/M,R/M,R/M,0.64,0.73,0.87,55.2,55.1,0.100000000000001
85.6R,NoBench ,3/11/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.9,6.3,6.6,R/M,R/M,R/M,0.4,0.71,0.62,55.2,55.1,0.100000000000001
