"veg","distance","area","lat_dist","wood","fine","gravel","cobble","rock","shade_1","shade_2","shade_3","shade_4","shade_5","shade_6","shade_7","shade_8","shade_9","shade_10","shade_11","shade_12"
0.33,5100,9374.28473126143,100,0.14,0,0,0,0,0.64,0.58,0.54,0.5,0.48,0.47,0.48,0.49,0.52,0.57,0.62,0.66
0.14,5200,9481.36519221961,100,0.2,0,0,0,0,0.81,0.81,0.8,0.78,0.76,0.76,0.76,0.77,0.79,0.81,0.81,0.81
0.17,5200,10487.6842265949,-100,0.08,0,0,0,0,0.62,0.59,0.56,0.55,0.54,0.54,0.54,0.54,0.55,0.58,0.61,0.64
0.11,5300,9584.75968898833,100,0.22,0,0,0,0,0.95,0.91,0.88,0.86,0.85,0.85,0.85,0.86,0.87,0.9,0.93,0.97
0.31,5300,10383.6613880619,-100,0.06,0.04,0.04,0,0,0.57,0.54,0.52,0.49,0.47,0.46,0.47,0.48,0.51,0.53,0.56,0.57
0.08,5400,9666.31172855198,100,0.23,0,0,0,0,0.89,0.84,0.81,0.78,0.77,0.77,0.77,0.77,0.79,0.83,0.87,0.9
0.04,5400,10302.1145826839,-100,0,0.01,0.01,0,0,0.15,0.11,0.08,0.06,0.06,0.05,0.05,0.06,0.07,0.1,0.14,0.16
0.07,5500,9787.81584600732,100,0.26,0,0,0,0,0.95,0.9,0.83,0.78,0.75,0.74,0.74,0.77,0.81,0.87,0.93,0.96
0.21,5500,10181.3548913188,-100,0.2,0,0,0,0,0.72,0.71,0.68,0.65,0.64,0.64,0.64,0.65,0.67,0.7,0.72,0.72
0.12,5600,9858.28903992474,100,0,0,0,0,0,0.36,0.3,0.27,0.25,0.25,0.24,0.24,0.25,0.26,0.29,0.34,0.38
0.29,5600,10110.8925212212,-100,0.06,0,0,0,0,0.55,0.48,0.47,0.48,0.49,0.5,0.49,0.48,0.47,0.48,0.53,0.58
0.23,5700,9926.91691605747,100,0.01,0,0,0,0,0.43,0.4,0.37,0.36,0.35,0.35,0.35,0.36,0.37,0.39,0.42,0.44
0.34,5700,10042.2073131502,-100,0.29,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.26,5800,10000.9756882377,100,0.02,0,0,0,0,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.01
0.46,5800,9968.13530810177,-100,0.17,0,0,0,0,0.88,0.87,0.86,0.85,0.85,0.84,0.85,0.85,0.86,0.86,0.88,0.89
0.47,5900,10084.0987391584,100,0.08,0,0,0,0,0.82,0.76,0.69,0.64,0.61,0.6,0.61,0.63,0.67,0.73,0.8,0.83
0.4,5900,9885.07568801939,-100,0.09,0,0,0,0,0.5,0.44,0.38,0.33,0.31,0.3,0.31,0.32,0.35,0.41,0.48,0.53
0.46,6000,10175.9496515878,100,0.17,0,0,0,0,0.79,0.72,0.68,0.66,0.65,0.66,0.66,0.65,0.67,0.7,0.77,0.81
0.3,6000,9793.29534240812,-100,0.23,0,0,0,0,0.69,0.68,0.69,0.69,0.69,0.7,0.7,0.69,0.69,0.68,0.69,0.69
0.3,6100,10273.3351489827,100,0.21,0,0,0,0,0.84,0.81,0.76,0.73,0.72,0.71,0.71,0.72,0.75,0.79,0.83,0.85
0.14,6100,9695.90097147226,-100,0.45,0,0,0,0,1,1,1,0.99,1,1,1,0.99,0.99,1,1,1
0.12,6200,10373.0182489529,100,0.44,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.13,6200,9596.03898342699,-100,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.12,6300,10503.5638842285,100,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.24,6300,9464.26962782443,-100,0.31,0,0,0,0,0.99,0.97,0.95,0.93,0.92,0.91,0.91,0.92,0.94,0.97,0.99,0.99
0.12,6400,10611.4715425298,100,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.25,6400,9355.61794099212,-100,0.3,0,0,0,0,0.9,0.88,0.86,0.84,0.84,0.84,0.84,0.84,0.85,0.87,0.89,0.9
0.34,6500,9264.71679893136,-100,0.2,0,0,0,0,0.52,0.52,0.51,0.52,0.53,0.53,0.53,0.52,0.51,0.52,0.52,0.52
0.12,6500,10703.0109224543,100,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.34,6600,9184.83624893427,-100,0.2,0,0,0,0,0.75,0.71,0.69,0.66,0.65,0.64,0.64,0.66,0.68,0.7,0.74,0.76
0.17,6600,10784.8823897094,100,0.41,0,0,0,0,1,1,0.98,0.96,0.95,0.95,0.95,0.95,0.97,0.99,1,1
0.18,6700,10818.0446516424,100,0.39,0,0,0,0,0.98,0.96,0.95,0.94,0.95,0.95,0.95,0.94,0.94,0.95,0.97,0.98
0.43,6700,9152.78250171244,-100,0.08,0,0,0,0,0.46,0.4,0.35,0.3,0.28,0.27,0.28,0.29,0.33,0.38,0.44,0.49
0.13,6800,10779.1394457817,100,0.45,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.36,6800,9189.81776146591,-100,0.18,0,0,0,0,0.66,0.62,0.59,0.57,0.56,0.55,0.55,0.56,0.58,0.61,0.65,0.68
0.12,6900,10718.2758086175,100,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.33,6900,9247.45263163745,-100,0.24,0,0,0,0,0.96,0.97,0.96,0.96,0.95,0.95,0.95,0.95,0.96,0.97,0.96,0.96
0.11,7000,10485.9857994914,100,0.39,0,0,0,0,0.98,0.95,0.91,0.88,0.86,0.85,0.85,0.87,0.9,0.93,0.97,0.99
0.4,7000,9482.52040371299,-100,0.16,0,0,0,0,0.91,0.91,0.92,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.04,7100,10302.8611701727,100,0.07,0,0,0,0,0.45,0.36,0.29,0.24,0.22,0.21,0.21,0.23,0.27,0.33,0.42,0.49
0.42,7100,9666.61095888913,-100,0.14,0,0,0,0,0.93,0.92,0.91,0.92,0.92,0.92,0.92,0.92,0.91,0.91,0.92,0.93
0.36,7200,9804.41710925102,-100,0.2,0,0,0,0,0.97,0.95,0.94,0.94,0.94,0.95,0.94,0.94,0.94,0.95,0.96,0.97
0.06,7200,10164.8523597568,100,0.01,0,0,0,0,0.23,0.22,0.22,0.22,0.23,0.23,0.23,0.22,0.22,0.22,0.23,0.24
0.2,7300,9916.36354355514,-100,0.22,0,0,0,0,0.77,0.76,0.72,0.69,0.68,0.67,0.67,0.68,0.71,0.75,0.77,0.78
0.1,7300,10052.7475326657,100,0.14,0,0,0,0,0.59,0.57,0.56,0.55,0.57,0.58,0.57,0.55,0.55,0.57,0.59,0.6
0.16,7400,10004.7210429162,-100,0.1,0,0,0,0,0.52,0.44,0.37,0.32,0.3,0.3,0.3,0.31,0.35,0.41,0.5,0.56
0.18,7400,9964.3911472559,100,0.34,0,0,0,0,0.81,0.78,0.74,0.71,0.71,0.72,0.71,0.71,0.73,0.77,0.8,0.82
0.15,7500,10069.2258463502,-100,0.06,0,0,0,0,0.42,0.35,0.3,0.27,0.26,0.25,0.25,0.27,0.29,0.33,0.4,0.45
0.23,7500,9899.91456435621,100,0.36,0,0,0,0,1,0.95,0.92,0.91,0.9,0.9,0.9,0.9,0.92,0.94,0.99,1
0.16,7600,10113.3020599782,-100,0.04,0,0,0,0,0.26,0.22,0.19,0.17,0.17,0.17,0.17,0.17,0.18,0.21,0.25,0.28
0.2,7600,9855.81104260683,100,0.26,0,0,0,0,0.79,0.74,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.77,0.81
0.16,7700,10154.5254015923,-100,0.14,0,0,0,0,0.64,0.58,0.54,0.51,0.51,0.5,0.5,0.51,0.52,0.56,0.62,0.67
0.35,7700,9814.41082330048,100,0.32,0,0,0,0,0.93,0.89,0.9,0.91,0.9,0.9,0.9,0.91,0.9,0.88,0.92,0.94
0.26,7800,10156.6858900487,-100,0.13,0,0,0,0,0.51,0.51,0.51,0.48,0.47,0.47,0.47,0.48,0.5,0.51,0.5,0.51
0.3,7800,9812.33687318861,100,0.34,0,0,0,0,0.92,0.91,0.91,0.93,0.95,0.95,0.95,0.94,0.92,0.9,0.91,0.92
0.49,7900,9797.80440591276,100,0.16,0,0,0,0,0.5,0.46,0.44,0.43,0.44,0.44,0.44,0.43,0.44,0.45,0.49,0.51
0.25,7900,10171.2533324063,-100,0.08,0,0,0,0,0.31,0.32,0.36,0.38,0.38,0.38,0.38,0.38,0.37,0.34,0.31,0.31
0.08,8000,10191.6539178491,-100,0.06,0,0,0,0,0.26,0.26,0.27,0.31,0.33,0.33,0.33,0.32,0.28,0.26,0.26,0.26
0.51,8000,9777.45473185182,100,0.14,0,0,0,0,0.24,0.24,0.25,0.27,0.3,0.31,0.31,0.29,0.25,0.24,0.24,0.24
0.11,8100,10217.5072958171,-100,0.09,0,0,0,0,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.39,0.38,0.38,0.38
0.44,8100,9751.7061342895,100,0.19,0,0,0,0,0.43,0.43,0.44,0.45,0.47,0.47,0.47,0.46,0.44,0.44,0.43,0.42
0.38,8200,9725.11470420659,100,0.29,0,0,0,0,0.59,0.6,0.6,0.63,0.65,0.66,0.65,0.64,0.61,0.6,0.59,0.59
0.18,8200,10244.1765217632,-100,0.14,0,0,0,0,0.55,0.55,0.57,0.57,0.56,0.56,0.56,0.56,0.57,0.56,0.55,0.55
0.48,8300,9703.95151515305,100,0.18,0,0,0,0,0.66,0.65,0.64,0.65,0.66,0.67,0.66,0.65,0.64,0.65,0.66,0.66
0.14,8300,10265.295041278,-100,0.1,0,0,0,0,0.52,0.49,0.46,0.45,0.45,0.44,0.44,0.45,0.46,0.47,0.51,0.52
0.29,8400,10286.0062124431,-100,0.14,0,0,0,0,0.63,0.6,0.58,0.58,0.57,0.57,0.57,0.57,0.58,0.59,0.62,0.64
0.47,8400,9682.89292006195,100,0.2,0,0,0,0,0.97,0.97,0.95,0.93,0.92,0.91,0.91,0.92,0.95,0.96,0.97,0.98
0.33,8500,10319.8768800497,-100,0.15,0,0,0,0,0.7,0.65,0.62,0.61,0.6,0.6,0.6,0.6,0.61,0.63,0.69,0.71
0.46,8500,9648.64828716218,100,0.27,0.02,0.02,0,0,0.99,0.98,0.96,0.95,0.94,0.94,0.94,0.94,0.96,0.97,0.99,0.99
0.29,8600,10269.5401304364,-100,0.17,0,0,0,0,0.74,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.72,0.75
0.21,8600,9699.98397873342,100,0.4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.25,8700,10478.9344585687,-100,0.26,0,0,0,0,0.74,0.76,0.79,0.8,0.82,0.82,0.82,0.81,0.79,0.77,0.75,0.74
0.16,8700,9490.09604482353,100,0.38,0.01,0.01,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.28,8800,9998.24161051959,-100,0.26,0,0,0,0,0.69,0.72,0.74,0.76,0.77,0.78,0.77,0.76,0.75,0.73,0.7,0.68
0.1,8800,9970.58857513964,100,0.38,0.05,0.05,0,0,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98
0,200,10033.7894770205,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,200,9935.32033602893,200,0.01,0,0,0,0,0.24,0.16,0.11,0.07,0.05,0.04,0.04,0.06,0.09,0.14,0.21,0.27
0,300,10086.4234939516,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,300,9882.6844098717,200,0.05,0,0,0,0,0.46,0.38,0.31,0.25,0.22,0.21,0.21,0.24,0.28,0.35,0.43,0.49
0,400,10132.9518039674,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,400,9836.12924724817,200,0.09,0,0,0,0,0.51,0.42,0.35,0.3,0.27,0.26,0.26,0.29,0.33,0.39,0.48,0.53
0,500,10174.8018328249,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,500,9794.25793915987,200,0.12,0,0,0,0,0.68,0.6,0.53,0.46,0.43,0.41,0.42,0.45,0.5,0.57,0.66,0.71
0,600,10215.8436064124,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,600,9753.21247129142,200,0.24,0,0,0,0,0.85,0.77,0.7,0.64,0.61,0.59,0.6,0.63,0.68,0.74,0.82,0.88
0,700,10262.1842414439,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,700,9706.86480528116,200,0.13,0,0,0,0,0.72,0.63,0.56,0.5,0.45,0.43,0.44,0.48,0.54,0.61,0.69,0.74
0,800,10305.5381615609,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,800,9663.5168774128,200,0.08,0,0,0,0,0.61,0.53,0.44,0.36,0.31,0.3,0.3,0.33,0.41,0.5,0.59,0.64
0,900,10340.2200702876,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,900,9628.86003696918,200,0.04,0,0,0,0,0.43,0.34,0.27,0.22,0.19,0.17,0.18,0.2,0.25,0.31,0.4,0.45
0,1000,10364.0405463576,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,1000,9605.0832105279,200,0.02,0,0,0,0,0.27,0.2,0.15,0.11,0.08,0.07,0.07,0.09,0.13,0.18,0.25,0.3
0,1100,10377.6461981535,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,1100,9591.52511762083,200,0.02,0,0,0,0,0.3,0.22,0.15,0.09,0.07,0.06,0.06,0.08,0.12,0.19,0.27,0.33
0,1200,10384.4535270631,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1200,9584.72101001441,200,0,0,0,0,0,0.16,0.08,0.01,0,0,0,0,0,0,0.05,0.13,0.19
0,1300,10384.5389034599,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1300,9584.60826335847,200,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0.03
0,1400,10380.080706954,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,1400,9589.00863465667,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1500,10368.5687636882,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1500,9600.45504879951,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1600,10372.6496026218,-200,0.01,0,0,0,0,0.01,0.01,0.01,0.01,0.04,0.05,0.04,0.02,0.01,0.01,0.01,0.01
0.16,1600,9596.2495842725,200,0.01,0,0,0,0,0.15,0.09,0.04,0,0,0,0,0,0.02,0.06,0.13,0.18
0.01,1700,10322.0794176012,-200,0.04,0,0,0,0,0.06,0.06,0.06,0.06,0.09,0.11,0.1,0.08,0.06,0.06,0.06,0.06
0.21,1700,9646.93483039737,200,0.06,0,0,0,0,0.42,0.35,0.29,0.24,0.21,0.2,0.21,0.23,0.27,0.33,0.4,0.45
0.02,1800,10275.5602615327,-200,0.06,0,0,0,0,0.11,0.11,0.11,0.11,0.14,0.15,0.15,0.12,0.11,0.11,0.11,0.11
0.14,1800,9693.54995638132,200,0.26,0,0,0,0,0.81,0.73,0.66,0.61,0.58,0.57,0.57,0.59,0.64,0.7,0.79,0.84
0.03,1900,10242.4067352712,-200,0.11,0,0,0,0,0.21,0.21,0.21,0.21,0.23,0.25,0.24,0.21,0.21,0.21,0.21,0.21
0.21,1900,9726.7298617214,200,0.25,0,0,0,0,0.71,0.64,0.59,0.55,0.52,0.51,0.52,0.53,0.57,0.62,0.69,0.74
0.05,2000,10219.7859499753,-200,0.19,0,0,0,0,0.37,0.37,0.37,0.37,0.39,0.41,0.4,0.38,0.37,0.37,0.37,0.37
0.26,2000,9749.35736684501,200,0.21,0,0,0,0,0.65,0.58,0.54,0.51,0.5,0.5,0.5,0.5,0.52,0.56,0.62,0.67
0.07,2100,10212.5955239236,-200,0.23,0,0,0,0,0.49,0.49,0.49,0.5,0.53,0.54,0.54,0.51,0.49,0.49,0.49,0.49
0.36,2100,9756.54315963387,200,0.13,0,0,0,0,0.54,0.46,0.39,0.35,0.32,0.31,0.31,0.33,0.37,0.43,0.51,0.57
0.07,2200,10218.099094823,-200,0.24,0,0,0,0,0.63,0.63,0.61,0.58,0.58,0.58,0.58,0.58,0.6,0.63,0.63,0.63
0.39,2200,9751.02058008313,200,0.11,0,0,0,0,0.55,0.47,0.4,0.34,0.31,0.29,0.3,0.33,0.37,0.44,0.52,0.58
0.11,2300,10235.4438747466,-200,0.36,0,0,0,0,0.88,0.88,0.87,0.85,0.85,0.86,0.85,0.84,0.86,0.88,0.88,0.88
0.42,2300,9733.65881721675,200,0.06,0,0,0,0,0.4,0.32,0.26,0.21,0.18,0.16,0.17,0.19,0.24,0.3,0.37,0.42
0.15,2400,10262.0043276548,-200,0.35,0,0,0,0,1,0.99,0.91,0.83,0.81,0.81,0.8,0.82,0.88,0.96,1,1
0.3,2400,9707.05222527683,200,0.13,0,0,0,0,0.68,0.6,0.54,0.5,0.47,0.46,0.47,0.49,0.52,0.57,0.65,0.71
0.23,2500,10302.1025069058,-200,0.35,0,0,0,0,0.97,0.93,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.92,0.96,0.98
0.25,2500,9666.86114488542,200,0.14,0,0,0,0,0.95,0.87,0.79,0.75,0.72,0.71,0.71,0.73,0.77,0.84,0.93,0.97
0.3,2600,10292.5414754152,-200,0.19,0,0,0,0,0.99,0.98,0.96,0.95,0.94,0.94,0.94,0.95,0.96,0.97,0.99,0.99
0.24,2600,9676.51243704557,200,0.08,0,0,0,0,0.65,0.54,0.45,0.39,0.36,0.34,0.35,0.38,0.43,0.5,0.61,0.69
0.4,2700,10291.8558825552,-200,0.09,0,0,0,0,0.87,0.85,0.84,0.82,0.82,0.81,0.81,0.82,0.83,0.84,0.86,0.88
0.41,2700,9677.24526654184,200,0.13,0,0,0,0,0.7,0.65,0.59,0.56,0.56,0.56,0.56,0.56,0.58,0.62,0.69,0.72
0.27,2800,10275.4031634927,-200,0.21,0,0,0,0,0.73,0.74,0.74,0.74,0.73,0.73,0.73,0.74,0.74,0.74,0.73,0.73
0.37,2800,9693.73942942917,200,0.2,0,0,0,0,0.88,0.78,0.66,0.58,0.55,0.53,0.54,0.57,0.63,0.73,0.85,0.9
0.22,2900,10238.6111088246,-200,0.22,0,0,0,0,0.53,0.54,0.53,0.54,0.56,0.57,0.57,0.55,0.53,0.54,0.53,0.53
0.27,2900,9730.53944249451,200,0.28,0,0,0,0,0.89,0.86,0.82,0.79,0.78,0.78,0.78,0.79,0.81,0.85,0.88,0.9
0.26,3000,10175.5028489083,-200,0.08,0,0,0,0,0.27,0.24,0.23,0.23,0.24,0.24,0.24,0.23,0.22,0.24,0.26,0.27
0.42,3000,9793.61534832418,200,0.14,0,0,0,0,0.83,0.79,0.77,0.76,0.76,0.77,0.77,0.76,0.77,0.78,0.82,0.85
0.61,3100,9888.62953495979,200,0.03,0,0,0,0,0.82,0.79,0.76,0.74,0.74,0.73,0.73,0.74,0.75,0.78,0.81,0.83
0.24,3100,10080.4556156546,-200,0.01,0,0,0,0,0,0.01,0.01,0.02,0.04,0.05,0.05,0.03,0.01,0.01,0,0
0.46,3200,10016.87751697,200,0.02,0,0,0,0,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
0.18,3200,9952.22601690888,-200,0.02,0,0,0,0,0.04,0.05,0.05,0.06,0.07,0.07,0.07,0.06,0.06,0.05,0.04,0.04
0.12,3300,9786.26608046889,-200,0.02,0,0,0,0,0.03,0.04,0.05,0.07,0.08,0.09,0.09,0.08,0.06,0.04,0.03,0.03
0.45,3300,10182.8185542524,200,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,3400,10382.5833664834,200,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
0.07,3400,9586.25036810338,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,3500,10502.3017608821,200,0.07,0,0,0,0,0.35,0.3,0.29,0.28,0.28,0.29,0.29,0.28,0.28,0.29,0.33,0.37
0.05,3500,9466.58801651001,-200,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0
0.41,3600,10571.5622196943,200,0.1,0,0,0,0,0.78,0.71,0.65,0.6,0.56,0.55,0.55,0.58,0.63,0.69,0.76,0.8
0.08,3600,9397.58243496716,-200,0.01,0,0,0,0,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02
0.44,3700,10548.7241446078,200,0.16,0,0,0,0,0.97,0.94,0.91,0.88,0.86,0.85,0.85,0.87,0.89,0.93,0.96,0.98
0.06,3700,9420.57663320005,-200,0.06,0,0,0,0,0.15,0.16,0.16,0.18,0.19,0.2,0.2,0.18,0.17,0.16,0.15,0.14
0.44,3800,10425.6389629394,200,0.05,0,0,0,0,0.7,0.63,0.57,0.53,0.52,0.52,0.52,0.53,0.55,0.6,0.68,0.73
0.08,3800,9543.52538049221,-200,0.17,0,0,0,0,0.46,0.46,0.46,0.47,0.49,0.5,0.49,0.47,0.46,0.46,0.46,0.46
0.09,3900,9754.6452306509,-200,0.2,0,0,0,0,0.48,0.49,0.48,0.49,0.51,0.52,0.51,0.49,0.48,0.49,0.48,0.48
0.21,3900,10214.3378412575,200,0.04,0,0,0,0,0.41,0.36,0.31,0.28,0.27,0.26,0.27,0.28,0.3,0.34,0.39,0.43
0.12,4000,10047.7381118685,-200,0.08,0,0,0,0,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.2
0.45,4000,9921.2689550072,200,0.04,0,0,0,0,0.03,0.03,0.03,0.03,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.03
0.1,4100,10410.1137347966,-200,0.02,0,0,0,0,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.02
0.45,4100,9558.53804413974,200,0.06,0,0,0,0,0.23,0.2,0.18,0.16,0.15,0.15,0.15,0.16,0.17,0.19,0.22,0.24
0.03,4200,10717.8448262364,-200,0.11,0,0,0,0,0.39,0.34,0.29,0.25,0.23,0.23,0.23,0.23,0.27,0.32,0.37,0.4
0.26,4200,9250.68595533073,200,0.03,0,0,0,0,0.31,0.24,0.18,0.15,0.13,0.12,0.12,0.14,0.17,0.21,0.28,0.34
0.07,4300,11011.5530712306,-200,0.15,0,0,0,0,0.6,0.52,0.46,0.42,0.41,0.42,0.42,0.42,0.44,0.49,0.57,0.64
0,4300,8957.61010229588,200,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0.02
0.39,4400,11264.3266757876,-200,0.14,0,0,0,0,0.68,0.66,0.63,0.62,0.62,0.62,0.62,0.62,0.63,0.65,0.67,0.69
0,4400,8704.87005479634,200,0,0,0,0,0,0.2,0.13,0.08,0.04,0.02,0.02,0.02,0.03,0.06,0.11,0.18,0.23
0.44,4500,11461.23060368,-200,0.26,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.02,4500,8507.76035284996,200,0,0,0,0,0,0.11,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.06,0.1,0.13
0.37,4600,11590.0089815855,-200,0.21,0,0,0,0,1,1,0.99,0.99,0.98,0.98,0.98,0.98,0.99,1,1,1
0.01,4600,8377.18390651047,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,4700,11767.1534325629,-200,0.08,0,0,0,0,0.59,0.53,0.47,0.43,0.4,0.39,0.4,0.42,0.45,0.5,0.57,0.62
0.04,4700,8196.13871520758,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,4800,11684.1700256765,-200,0.23,0,0,0,0,0.58,0.57,0.56,0.56,0.57,0.57,0.57,0.56,0.56,0.57,0.58,0.59
0.2,4800,8280.77550958097,200,0.1,0,0,0,0,0.59,0.57,0.56,0.54,0.53,0.53,0.53,0.53,0.55,0.57,0.58,0.59
0.08,4900,11541.3506084308,-200,0.23,0,0,0,0,0.92,0.87,0.81,0.77,0.74,0.72,0.73,0.76,0.79,0.85,0.9,0.94
0.41,4900,8426.56681296974,200,0.15,0,0,0,0,0.72,0.71,0.7,0.68,0.67,0.67,0.67,0.67,0.69,0.71,0.72,0.73
0.16,5000,11396.8068540692,-200,0.21,0,0,0,0,0.78,0.74,0.71,0.69,0.68,0.67,0.67,0.69,0.7,0.73,0.77,0.79
0.4,5000,8572.56846859306,200,0.17,0,0,0,0,0.56,0.55,0.54,0.55,0.56,0.56,0.56,0.56,0.55,0.55,0.56,0.56
0.34,5100,11205.960801281,-200,0.21,0,0,0,0,0.75,0.73,0.71,0.7,0.7,0.7,0.7,0.7,0.7,0.72,0.74,0.76
0.46,5100,8763.21654810756,200,0.04,0,0,0,0,0.18,0.16,0.14,0.12,0.1,0.1,0.1,0.11,0.13,0.15,0.17,0.19
0.43,5200,8978.1196282357,200,0.08,0,0,0,0,0.25,0.25,0.25,0.24,0.24,0.23,0.23,0.24,0.24,0.25,0.25,0.25
0.16,5200,10990.7576969787,-200,0.27,0.06,0.06,0,0,0.9,0.85,0.8,0.75,0.72,0.71,0.72,0.74,0.78,0.83,0.88,0.91
0.4,5300,9185.26548925042,200,0.1,0,0,0,0,0.5,0.42,0.36,0.31,0.28,0.27,0.27,0.3,0.34,0.4,0.47,0.52
0.04,5300,10783.0688874274,-200,0,0.32,0.32,0,0,0.08,0.05,0.03,0.02,0.01,0.01,0.01,0.02,0.02,0.04,0.07,0.09
0.22,5400,9348.39036347717,200,0.16,0,0,0,0,0.48,0.48,0.48,0.47,0.46,0.46,0.46,0.47,0.48,0.48,0.48,0.48
0.16,5400,10619.9960716181,-200,0.09,0,0,0,0,0.27,0.27,0.28,0.28,0.29,0.3,0.3,0.29,0.28,0.28,0.27,0.28
0.05,5500,9591.03803311288,200,0.2,0,0,0,0,0.56,0.49,0.46,0.47,0.48,0.49,0.49,0.48,0.46,0.48,0.54,0.58
0.3,5500,10378.1161237657,-200,0.2,0,0,0,0,0.91,0.87,0.83,0.78,0.76,0.75,0.75,0.77,0.81,0.85,0.9,0.93
0.03,5600,9731.98442643508,200,0.13,0,0,0,0,0.58,0.5,0.44,0.39,0.36,0.35,0.35,0.38,0.42,0.48,0.55,0.6
0.42,5600,10237.1913890615,-200,0.08,0,0,0,0,0.88,0.86,0.85,0.85,0.84,0.85,0.84,0.85,0.85,0.85,0.87,0.89
0.09,5700,9869.27109437808,200,0,0,0,0,0,0.23,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.23,0.23
0.29,5700,10099.8518885225,-200,0.25,0,0,0,0,0.97,0.93,0.9,0.86,0.83,0.81,0.82,0.84,0.88,0.92,0.96,0.98
0.09,5800,10017.3957814164,200,0.01,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37,5800,9951.71502124518,-200,0.13,0,0,0,0,0.56,0.51,0.47,0.42,0.4,0.39,0.39,0.41,0.45,0.49,0.54,0.58
0.28,5900,10183.6082523987,200,0.05,0.18,0.18,0,0,0.24,0.23,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.24,0.24
0.39,5900,9785.56215014309,-200,0.11,0,0,0,0,0.35,0.33,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.32,0.34,0.37
0.26,6000,10367.2667055242,200,0.27,0,0,0,0,0.9,0.87,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.87,0.89,0.91
